kickoff_time,team_h_score,team_a_score,was_home,round,total_points,value,transfers_balance,selected,transfers_in,transfers_out,loaned_in,loaned_out,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,ea_index,open_play_crosses,big_chances_created,clearances_blocks_interceptions,recoveries,key_passes,tackles,winning_goals,attempted_passes,completed_passes,penalties_conceded,big_chances_missed,errors_leading_to_goal,errors_leading_to_goal_attempt,tackled,offside,target_missed,fouls,dribbles,id,fixture,opponent_team,team,position
2018-11-03 17:30:00+00:00,1,1,False,11,2,55,-1724,84762,7183,8907,0,0,90,0,0,0,1,0,0,0,0,0,0,0,7,1.2,2.8,4.0,0.8,0,0,0,2,3,0,0,0,28,25,0,0,0,0,0,0,1,1,1,251,100,0,11,2
2018-11-11 12:00:00+00:00,2,0,True,12,3,55,-2128,83265,5329,7457,0,0,68,0,0,1,0,0,0,0,0,0,0,0,12,9.0,5.2,0.0,1.4,0,0,0,1,0,0,0,0,63,60,0,0,0,0,0,0,0,0,0,251,116,8,11,2
2018-11-24 15:00:00+00:00,0,3,False,13,3,55,-1821,82270,4917,6738,0,0,90,0,0,1,0,0,0,0,0,0,0,0,13,10.8,4.0,0.0,1.5,0,0,0,3,5,0,1,0,66,60,0,0,0,0,2,1,0,1,1,251,127,17,11,2
2018-12-02 16:15:00+00:00,1,0,True,14,3,55,726,83746,5341,4615,0,0,90,0,0,1,0,0,0,0,0,0,0,0,16,15.6,13.6,0.0,2.9,0,0,0,3,5,1,0,0,44,42,0,0,0,0,0,0,0,0,1,251,136,7,11,2
2018-12-05 19:45:00+00:00,1,3,False,15,0,55,331,84434,5141,4810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,142,3,11,2
2018-12-08 12:30:00+00:00,0,4,False,16,3,55,-4379,79978,1900,6279,0,0,90,0,0,1,0,0,0,0,0,0,0,0,9,12.2,15.6,4.0,3.2,0,0,0,2,7,1,0,0,65,56,0,0,0,0,3,0,1,1,0,251,151,1,11,2
2018-12-16 16:00:00+00:00,3,1,True,17,2,55,-4970,75521,1392,6362,0,0,90,0,0,0,1,0,0,0,0,0,0,0,14,21.8,55.1,15.0,9.2,0,0,0,1,11,4,0,0,79,72,0,0,0,0,5,0,1,1,2,251,164,13,11,2
2018-12-21 20:00:00+00:00,0,2,False,18,1,55,-1184,74989,3361,4545,0,0,14,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0.7,4.0,0.6,0,0,0,1,3,0,1,0,7,5,0,1,0,0,0,0,1,0,0,251,179,19,11,2
2018-12-26 15:00:00+00:00,4,0,True,19,3,55,-4931,70153,1485,6416,0,0,61,0,0,1,0,0,0,0,0,0,0,0,14,4.0,3.6,0.0,0.8,0,0,0,0,3,0,0,0,36,35,0,0,0,0,1,0,0,0,2,251,185,14,11,2
2018-12-29 17:30:00+00:00,5,1,True,20,2,55,-3038,67441,2030,5068,0,0,77,0,0,0,1,0,0,0,0,0,0,0,17,13.0,15.4,2.0,3.0,0,0,0,0,7,1,1,0,39,34,0,0,0,0,2,0,0,0,4,251,195,0,11,2
2019-01-03 20:00:00+00:00,2,1,False,21,1,55,-1837,66050,2120,3957,0,0,85,0,0,0,2,0,0,0,1,0,0,0,5,5.8,5.5,34.0,4.5,0,0,0,1,5,0,0,0,41,34,0,0,0,0,4,0,0,1,2,251,206,12,11,2
2019-01-12 15:00:00+00:00,0,1,False,22,3,55,-2163,64586,2688,4851,0,0,90,0,0,1,0,0,0,0,0,0,0,0,15,11.8,6.2,3.0,2.1,0,0,0,3,7,0,0,0,88,84,0,0,0,0,0,0,1,0,1,251,210,2,11,2
2019-01-19 15:00:00+00:00,4,3,True,23,0,55,-7713,56837,939,8652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,224,6,11,2
2019-01-30 20:00:00+00:00,1,1,True,24,2,55,-5190,51866,130,5320,0,0,90,0,0,0,1,0,0,0,0,0,0,0,18,15.6,10.2,0.0,2.6,0,0,0,1,8,0,3,0,107,104,0,0,0,0,2,0,0,0,0,251,236,10,11,2
2019-02-04 20:00:00+00:00,1,1,False,25,0,55,-330,51735,713,1043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,249,18,11,2
2019-02-09 15:00:00+00:00,3,0,True,26,11,55,-1952,49896,491,2443,0,0,76,1,0,1,0,0,0,0,0,0,0,3,37,46.4,35.5,32.0,11.4,0,0,1,0,2,3,1,0,44,40,0,0,0,0,1,0,0,0,0,251,254,1,11,2
2019-02-24 14:05:00+00:00,0,0,False,27,2,55,9548,61782,11363,1815,0,0,90,0,0,1,0,0,0,0,1,0,0,0,8,5.0,4.8,19.0,2.9,0,0,0,0,6,0,0,0,46,40,0,0,0,0,3,0,1,1,4,251,267,13,11,2
2019-02-27 20:00:00+00:00,5,0,True,28,3,55,3705,65035,5038,1333,0,0,83,0,0,1,0,0,0,0,0,0,0,0,9,7.4,4.0,7.0,1.8,0,0,0,1,4,0,0,0,45,39,0,0,0,0,3,0,0,0,1,251,276,17,11,2
2019-03-03 16:15:00+00:00,0,0,False,29,3,55,1523,66737,4137,2614,0,0,62,0,0,1,0,0,0,0,0,0,0,0,7,4.4,12.4,6.0,2.3,0,0,0,0,1,1,1,0,19,17,0,0,0,0,2,0,0,0,0,251,283,7,11,2
2019-03-10 12:00:00+00:00,4,2,True,30,2,55,3634,70990,6057,2423,0,0,67,0,0,0,1,0,0,0,0,0,0,0,10,6.2,23.5,6.0,3.6,0,0,0,1,2,2,0,0,36,30,0,0,0,0,2,0,1,0,1,251,296,3,11,2
2019-03-17 14:15:00+00:00,1,2,False,31,2,55,699,70946,3386,2687,0,0,90,0,0,0,1,0,0,0,0,0,0,0,9,6.2,19.3,14.0,4.0,0,1,0,1,8,1,0,0,61,54,0,0,0,0,2,0,3,1,1,251,304,8,11,2
2019-03-31 15:30:00+00:00,2,1,True,32,2,55,-2280,69780,1625,3905,0,0,90,0,0,0,1,0,0,0,0,0,0,0,11,11.2,23.4,4.0,3.9,0,0,0,3,5,2,0,0,32,27,0,0,0,0,1,0,0,2,0,251,317,16,11,2
2019-04-05 19:00:00+00:00,1,3,False,33,1,55,686,71082,2283,1597,0,0,58,0,0,0,1,0,0,0,0,0,0,0,8,7.8,1.8,0.0,1.0,0,0,0,1,3,0,1,0,32,28,0,0,0,0,2,0,0,0,0,251,326,15,11,2
2019-04-14 15:30:00+00:00,2,0,True,34,1,55,-2249,68964,592,2841,0,0,24,0,0,0,0,0,0,0,0,0,0,0,3,1.4,0.6,2.0,0.4,0,0,0,0,0,0,0,0,8,7,0,0,0,0,1,0,0,0,1,251,335,5,11,2
2019-04-21 15:00:00+00:00,0,2,False,35,11,55,-2778,66190,532,3310,0,0,90,1,0,1,0,0,0,0,0,0,0,3,40,53.0,12.7,17.0,8.3,0,0,0,4,6,1,1,1,53,51,0,0,0,0,1,0,0,0,1,251,342,4,11,2
2019-04-26 19:00:00+00:00,5,0,True,36,3,55,5302,72059,6260,958,0,0,72,0,0,1,0,0,0,0,0,0,0,0,24,21.2,15.2,0.0,3.6,0,0,1,5,4,1,4,0,66,58,0,0,0,0,1,0,0,0,0,251,355,9,11,2
2019-05-04 18:45:00+00:00,2,3,False,37,2,55,135,72202,2172,2037,0,0,65,0,0,0,2,0,0,0,0,0,0,0,17,9.4,15.2,4.0,2.9,0,0,0,1,3,1,1,0,53,49,0,0,0,0,0,0,0,0,1,251,367,14,11,2
2019-05-12 14:00:00+00:00,2,0,True,38,3,55,16235,90657,18176,1941,0,0,87,0,0,1,0,0,0,0,0,0,0,0,14,7.4,6.0,7.0,2.0,0,0,0,3,10,0,2,0,47,44,0,1,0,0,3,0,1,0,1,251,375,19,11,2
2018-08-12 12:30:00+00:00,4,0,True,1,8,130,0,2478960,0,0,0,0,86,1,0,1,0,0,0,0,0,0,0,0,20,47.6,29.0,92.0,16.9,0,0,0,1,3,2,0,1,26,22,0,1,0,0,6,1,1,0,1,252,4,18,11,2
2018-08-20 19:00:00+00:00,0,2,False,2,9,130,38860,2799491,69743,30883,0,0,90,0,2,1,0,0,0,0,0,0,0,0,22,30.6,41.5,81.0,15.3,0,0,1,0,5,4,0,0,19,13,0,2,0,0,3,2,1,1,3,252,14,6,11,2
2018-08-25 16:30:00+00:00,1,0,True,3,8,130,5370,2892383,80831,75461,0,0,90,1,0,1,0,0,0,0,0,0,0,0,28,49.0,72.0,82.0,20.3,0,0,0,0,1,6,1,1,40,29,0,0,0,0,8,0,2,1,2,252,24,2,11,2
2018-09-01 11:30:00+00:00,1,2,False,4,2,130,32547,2995784,79082,46535,0,0,70,0,0,0,1,0,0,0,0,0,0,0,7,5.0,12.5,23.0,4.1,0,0,1,0,6,1,0,0,22,18,0,1,0,0,1,2,1,0,2,252,36,10,11,2
2018-09-15 11:30:00+00:00,1,2,False,5,2,130,-261759,2754458,35679,297438,0,0,90,0,0,0,1,0,0,0,0,0,0,0,7,16.0,31.8,74.0,12.2,0,0,0,0,4,3,0,0,14,11,0,1,0,0,2,0,0,1,3,252,47,16,11,2
2018-09-22 14:00:00+00:00,3,0,True,6,8,130,-352832,2419608,21189,374021,0,0,90,1,0,1,0,0,0,0,0,0,0,0,18,34.0,2.9,60.0,9.7,0,0,0,0,3,0,0,0,25,15,0,0,0,0,5,3,1,1,3,252,57,15,11,2
2018-09-29 16:30:00+00:00,1,1,False,7,2,129,-106042,2330574,22128,128170,0,0,65,0,0,0,1,0,0,0,0,0,0,0,8,9.4,25.7,40.0,7.5,0,1,0,0,4,1,1,0,31,23,0,1,0,0,1,1,2,1,3,252,63,5,11,2
2018-10-07 15:30:00+00:00,0,0,True,8,3,129,-338250,1992452,7940,346190,0,0,90,0,0,1,0,0,0,0,0,0,0,0,1,0.0,1.9,31.0,3.3,0,0,0,1,3,0,0,0,16,11,0,0,0,0,2,1,2,1,0,252,75,12,11,2
2018-10-20 16:30:00+00:00,0,1,False,9,8,128,-321994,1681931,34581,356575,0,0,90,1,0,1,0,0,0,0,0,0,0,0,26,43.0,12.5,76.0,13.2,0,1,0,1,5,0,0,1,44,34,0,0,0,0,6,0,1,0,2,252,85,9,11,2
2018-10-27 14:00:00+00:00,4,1,True,10,15,129,251072,1978411,271983,20911,0,0,90,1,2,0,1,0,0,0,0,0,0,2,47,72.4,45.8,56.0,17.4,0,1,2,0,2,3,0,0,50,43,0,0,0,0,5,0,1,3,0,252,95,4,11,2
2018-11-03 17:30:00+00:00,1,1,False,11,2,130,81044,2050707,116970,35926,0,0,90,0,0,0,1,0,0,0,0,0,0,0,11,12.8,53.7,49.0,11.6,0,1,1,1,7,4,0,0,23,18,0,0,0,0,7,0,1,1,4,252,100,0,11,2
2018-11-11 12:00:00+00:00,2,0,True,12,8,130,24344,2089855,65031,40687,0,0,90,1,0,1,0,0,0,0,0,0,0,0,21,41.6,6.3,83.0,13.1,0,0,0,0,0,0,0,1,17,11,0,1,0,0,3,2,0,2,4,252,116,8,11,2
2018-11-24 15:00:00+00:00,0,3,False,13,8,130,36210,2135344,62620,26410,0,0,85,1,0,1,0,0,0,0,0,0,0,0,22,39.8,4.0,40.0,8.4,0,0,0,0,1,0,1,1,18,10,0,1,0,0,5,1,0,0,2,252,127,17,11,2
2018-12-02 16:15:00+00:00,1,0,True,14,3,130,-12104,2120181,34604,46708,0,0,74,0,0,1,0,0,0,0,0,0,0,0,14,6.0,49.5,9.0,6.5,0,0,2,0,3,4,0,0,17,13,0,0,0,0,1,1,1,0,0,252,136,7,11,2
2018-12-05 19:45:00+00:00,1,3,False,15,4,130,-46474,2077373,25877,72351,0,0,25,0,1,0,0,0,0,0,0,0,0,0,14,28.4,35.3,56.0,12.0,0,0,1,0,1,3,0,0,8,7,0,0,0,0,3,1,0,0,0,252,142,3,11,2
2018-12-08 12:30:00+00:00,0,4,False,16,21,130,-32078,2055754,34666,66744,0,0,90,3,0,1,0,0,0,0,0,0,0,3,70,107.0,28.9,83.0,21.9,0,0,0,0,3,2,0,1,46,38,0,0,0,0,2,2,1,0,5,252,151,1,11,2
2018-12-16 16:00:00+00:00,3,1,True,17,2,130,91147,2155631,125744,34597,0,0,90,0,0,0,1,0,0,0,0,0,0,0,4,9.8,43.5,29.0,8.2,0,1,0,0,2,3,0,0,27,22,0,0,0,0,6,0,1,0,1,252,164,13,11,2
2018-12-21 20:00:00+00:00,0,2,False,18,12,131,28722,2193139,59291,30569,0,0,90,1,1,1,0,0,0,0,0,0,0,1,32,64.8,40.8,103.0,20.9,0,0,1,0,3,3,0,1,51,42,0,2,0,0,12,0,1,0,4,252,179,19,11,2
2018-12-26 15:00:00+00:00,4,0,True,19,12,132,154487,2367967,165059,10572,0,0,90,1,1,1,0,0,0,0,0,0,0,1,32,52.2,32.0,31.0,11.5,0,0,1,0,1,2,0,0,35,21,0,0,0,0,5,0,0,1,0,252,185,14,11,2
2018-12-29 17:30:00+00:00,5,1,True,20,12,132,46135,2413827,80952,34817,0,0,90,1,1,0,1,0,0,0,0,0,0,2,31,55.4,26.4,61.0,14.3,0,0,1,0,1,2,1,0,26,21,0,1,0,0,3,1,1,1,0,252,195,0,11,2
2019-01-03 20:00:00+00:00,2,1,False,21,2,133,67720,2489006,110142,42422,0,0,90,0,0,0,2,0,0,0,0,0,0,0,5,6.4,16.8,23.0,4.6,0,0,1,1,2,1,0,0,20,14,0,0,0,0,5,0,0,1,1,252,206,12,11,2
2019-01-12 15:00:00+00:00,0,1,False,22,11,133,130655,2644016,161271,30616,0,0,90,1,0,1,0,0,0,0,0,0,0,3,31,46.4,35.4,52.0,13.4,0,0,0,0,1,3,0,1,32,25,0,1,0,0,0,0,1,0,3,252,210,2,11,2
2019-01-19 15:00:00+00:00,4,3,True,23,15,135,317868,2975722,330481,12613,0,0,90,2,0,0,2,0,0,0,0,0,0,3,41,73.2,21.0,68.0,16.2,0,0,0,1,5,1,0,0,27,21,0,0,0,0,5,0,0,1,3,252,224,6,11,2
2019-01-30 20:00:00+00:00,1,1,True,24,2,136,145798,3128863,156027,10229,0,0,90,0,0,0,1,0,0,0,0,0,0,0,2,3.4,15.8,40.0,5.9,0,0,0,0,2,1,0,0,23,16,0,0,0,0,5,0,0,1,1,252,236,10,11,2
2019-02-04 20:00:00+00:00,1,1,False,25,2,136,-18495,3084004,36357,54852,0,0,90,0,0,0,1,0,0,0,0,0,0,0,-2,7.6,13.8,48.0,6.9,0,0,0,1,2,0,0,0,29,24,0,0,0,0,5,2,1,1,1,252,249,18,11,2
2019-02-09 15:00:00+00:00,3,0,True,26,8,136,15794,3138273,59425,43631,0,0,90,1,0,1,0,0,0,0,0,0,0,0,23,43.2,38.0,63.0,14.4,0,0,0,0,10,3,0,0,55,43,0,0,0,0,5,1,3,2,2,252,254,1,11,2
2019-02-24 14:05:00+00:00,0,0,False,27,3,136,-29114,3108127,31894,61008,0,0,78,0,0,1,0,0,0,0,0,0,0,0,-1,0.2,4.0,13.0,1.7,0,0,0,0,1,0,1,0,24,19,0,0,0,0,8,0,1,1,1,252,267,13,11,2
2019-02-27 20:00:00+00:00,5,0,True,28,3,136,-43453,3074260,16296,59749,0,0,90,0,0,1,0,0,0,0,0,0,0,0,7,15.8,9.7,67.0,9.3,0,0,0,0,3,0,1,0,48,38,0,0,0,0,10,0,1,0,7,252,276,17,11,2
2019-03-03 16:15:00+00:00,0,0,False,29,3,135,-161949,2912328,6695,168644,0,0,90,0,0,1,0,0,0,0,0,0,0,0,-1,11.2,12.8,46.0,7.0,0,0,0,0,4,1,0,0,23,16,0,2,0,0,4,1,0,0,2,252,283,7,11,2
2019-03-10 12:00:00+00:00,4,2,True,30,5,134,-75411,2840989,16257,91668,0,0,90,0,1,0,2,0,0,0,0,0,0,0,5,9.0,35.4,60.0,10.4,0,0,0,0,3,3,0,0,29,23,0,0,0,0,11,1,2,1,1,252,296,3,11,2
2019-03-17 14:15:00+00:00,1,2,False,31,2,134,-37072,2903732,46372,83444,0,0,90,0,0,0,1,0,0,0,0,0,0,0,-11,4.8,5.6,66.0,7.6,0,0,0,0,2,0,0,0,18,16,0,1,0,0,9,1,2,2,0,252,304,8,11,2
2019-03-31 15:30:00+00:00,2,1,True,32,5,132,-594933,2093873,2205,597138,0,0,90,0,1,0,1,0,0,0,0,0,0,0,9,0.0,2.0,63.0,6.2,0,0,0,0,2,0,0,0,16,11,0,0,0,0,2,1,3,0,0,252,317,16,11,2
2019-04-05 19:00:00+00:00,1,3,False,33,6,132,52512,2306111,87671,35159,0,0,90,1,0,0,1,0,0,0,1,0,0,0,22,37.2,32.2,51.0,12.0,0,0,1,0,5,2,0,1,30,20,0,0,0,0,6,1,0,1,0,252,326,15,11,2
2019-04-14 15:30:00+00:00,2,0,True,34,8,132,-113549,2179177,25100,138649,0,0,89,1,0,1,0,0,0,0,0,0,0,0,27,57.2,51.8,89.0,19.8,0,0,0,1,3,4,0,0,46,36,0,0,0,0,8,0,0,0,4,252,335,5,11,2
2019-04-21 15:00:00+00:00,0,2,False,35,6,132,-23964,2151538,33993,57957,0,0,90,0,1,1,0,0,0,0,0,0,0,0,11,14.8,8.4,55.0,7.8,0,0,0,0,7,0,0,0,30,19,0,1,0,0,4,0,1,0,2,252,342,4,11,2
2019-04-26 19:00:00+00:00,5,0,True,36,19,132,71136,2234076,83818,12682,0,0,90,2,1,1,0,0,0,0,0,0,0,3,56,90.6,43.2,97.0,23.1,0,0,1,0,4,4,0,0,32,23,0,0,0,0,6,0,4,0,5,252,355,9,11,2
2019-05-04 18:45:00+00:00,2,3,False,37,7,133,29206,2265118,47369,18163,0,0,72,1,0,0,2,0,0,0,0,0,0,0,24,36.2,28.5,45.0,11.0,0,0,1,0,3,2,0,0,24,18,0,0,0,0,5,0,2,0,1,252,367,14,11,2
2019-05-12 14:00:00+00:00,2,0,True,38,3,132,-123436,2130301,35332,158768,0,0,90,0,0,1,0,0,0,0,0,0,0,0,4,4.8,3.5,63.0,7.1,0,0,0,0,3,0,1,0,20,15,0,0,0,0,4,1,1,0,1,252,375,19,11,2
2018-08-12 12:30:00+00:00,4,0,True,1,6,55,0,14696,0,0,0,0,90,0,1,1,0,0,0,0,0,0,0,0,26,33.6,54.4,12.0,10.0,0,3,1,1,4,3,0,0,102,95,0,0,0,0,2,0,0,3,0,253,4,18,11,2
2018-08-20 19:00:00+00:00,0,2,False,2,11,55,22054,58848,27231,5177,0,0,66,1,0,1,0,0,0,0,0,0,0,3,41,43.8,8.2,27.0,7.9,0,1,0,3,9,0,2,1,49,45,0,0,0,0,0,0,0,1,0,253,14,6,11,2
2018-08-25 16:30:00+00:00,1,0,True,3,3,55,86507,171078,106185,19678,0,0,90,0,0,1,0,0,0,0,0,0,0,0,12,13.6,27.9,2.0,4.4,0,1,0,2,10,1,0,0,94,84,0,0,0,0,0,0,0,4,0,253,24,2,11,2
2018-09-01 11:30:00+00:00,1,2,False,4,4,56,63423,245784,90997,27574,0,0,90,0,1,0,1,0,0,0,1,0,0,0,20,40.0,47.0,0.0,8.7,0,1,0,5,9,3,0,0,63,49,0,0,0,0,1,0,0,2,0,253,36,10,11,2
2018-09-15 11:30:00+00:00,1,2,False,5,2,56,83557,349391,123595,40038,0,0,90,0,0,0,1,0,0,0,0,0,0,0,22,20.4,40.2,2.0,6.3,0,1,0,2,8,3,5,0,46,34,0,0,0,0,1,0,0,2,0,253,47,16,11,2
2018-09-22 14:00:00+00:00,3,0,True,6,1,57,37270,393002,70473,33203,0,0,45,0,0,0,0,0,0,0,0,0,0,0,11,10.8,4.9,40.0,5.6,0,0,0,0,7,0,0,0,53,46,0,0,0,0,0,0,0,0,2,253,57,15,11,2
2018-09-29 16:30:00+00:00,1,1,False,7,1,57,-21841,372246,23825,45666,0,0,85,0,0,0,1,0,0,0,1,0,0,0,12,13.8,19.0,2.0,3.5,0,0,1,3,3,1,0,0,68,61,0,0,0,0,0,0,0,1,0,253,63,5,11,2
2018-10-07 15:30:00+00:00,0,0,True,8,1,57,-8809,367484,22748,31557,0,0,28,0,0,0,0,0,0,0,0,0,0,0,3,2.6,15.3,0.0,1.8,0,0,0,1,1,1,0,0,19,12,0,0,0,0,1,0,0,0,0,253,75,12,11,2
2018-10-20 16:30:00+00:00,0,1,False,9,3,57,-103005,263165,7538,110543,0,0,76,0,0,1,0,0,0,0,0,0,0,0,11,16.6,8.1,2.0,2.7,0,0,0,5,5,0,0,0,53,46,0,0,0,0,3,0,0,0,1,253,85,9,11,2
2018-10-27 14:00:00+00:00,4,1,True,10,1,57,-502,268056,16958,17460,0,0,19,0,0,0,1,0,0,0,0,0,0,0,3,2.2,1.3,10.0,1.4,0,0,0,0,1,0,0,0,26,22,0,0,0,0,0,0,0,0,0,253,95,4,11,2
2018-11-03 17:30:00+00:00,1,1,False,11,10,56,-34341,233972,3353,37694,0,0,90,1,0,0,1,0,0,0,0,0,0,3,31,57.8,40.0,17.0,11.5,0,0,0,2,5,3,1,0,38,28,0,0,0,0,2,0,0,0,0,253,100,0,11,2
2018-11-11 12:00:00+00:00,2,0,True,12,1,56,49879,289929,58700,8821,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,3.0,10.8,2.0,1.6,0,0,0,0,1,1,0,0,11,9,0,0,0,0,0,0,0,0,0,253,116,8,11,2
2018-11-24 15:00:00+00:00,0,3,False,13,1,56,-6115,284000,19365,25480,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.7,0.0,0.1,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,253,127,17,11,2
2018-12-02 16:15:00+00:00,1,0,True,14,0,56,-12327,272636,8527,20854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,136,7,11,2
2018-12-05 19:45:00+00:00,1,3,False,15,10,56,-16066,257156,6943,23009,0,0,90,1,0,0,1,0,0,0,0,0,0,3,35,49.0,51.8,29.0,13.0,0,1,0,1,5,3,0,0,66,56,0,0,0,0,0,0,0,0,2,253,142,3,11,2
2018-12-08 12:30:00+00:00,0,4,False,16,3,56,14819,275114,23561,8742,0,0,90,0,0,1,0,0,0,0,0,0,0,0,8,4.0,7.8,3.0,1.5,0,0,0,1,4,0,0,0,60,48,0,0,0,0,0,0,1,2,0,253,151,1,11,2
2018-12-16 16:00:00+00:00,3,1,True,17,0,56,-1158,274386,15783,16941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,164,13,11,2
2018-12-21 20:00:00+00:00,0,2,False,18,3,56,-37305,236327,2636,39941,0,0,90,0,0,1,0,0,0,0,0,0,0,0,12,21.2,33.4,8.0,6.3,0,0,0,2,7,2,0,0,85,71,0,0,0,0,1,0,1,2,1,253,179,19,11,2
2018-12-26 15:00:00+00:00,4,0,True,19,0,56,-4892,233362,9327,14219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,185,14,11,2
2018-12-29 17:30:00+00:00,5,1,True,20,0,56,-37372,195266,914,38286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,195,0,11,2
2019-01-03 20:00:00+00:00,2,1,False,21,1,56,-17569,178884,322,17891,0,0,56,0,0,0,1,0,0,0,0,0,0,0,8,6.2,1.6,2.0,1.0,0,0,0,1,7,0,0,0,32,25,0,0,0,0,0,0,0,0,1,253,206,12,11,2
2019-01-12 15:00:00+00:00,0,1,False,22,1,56,-8499,171122,3304,11803,0,0,18,0,0,0,0,0,0,0,0,0,0,0,7,3.2,14.8,4.0,2.2,0,0,1,1,0,1,0,0,8,5,0,0,0,0,0,0,0,0,0,253,210,2,11,2
2019-01-19 15:00:00+00:00,4,3,True,23,2,56,-5891,165680,3133,9024,0,0,88,0,1,0,3,0,0,0,0,1,0,0,19,13.6,62.2,40.0,11.6,0,1,1,0,7,4,0,0,66,54,0,0,0,0,1,0,0,2,2,253,224,6,11,2
2019-01-30 20:00:00+00:00,1,1,True,24,0,56,-13660,151999,237,13897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,236,10,11,2
2019-02-04 20:00:00+00:00,1,1,False,25,7,56,-2206,150138,871,3077,0,0,90,0,1,0,1,0,0,0,0,0,0,2,29,44.8,63.9,2.0,11.1,0,2,1,2,8,5,0,0,66,57,0,0,0,0,1,0,0,2,0,253,249,18,11,2
2019-02-09 15:00:00+00:00,3,0,True,26,6,56,3630,154700,6253,2623,0,0,90,0,1,1,0,0,0,0,0,0,0,0,22,30.2,35.8,45.0,11.1,0,1,0,2,8,2,0,0,83,72,0,0,0,0,0,0,1,2,0,253,254,1,11,2
2019-02-24 14:05:00+00:00,0,0,False,27,2,56,4232,160094,7572,3340,0,0,90,0,0,1,0,0,0,0,1,0,0,0,10,12.4,59.5,20.0,9.2,0,0,0,1,5,4,0,0,68,59,0,0,0,0,0,0,0,2,0,253,267,13,11,2
2019-02-27 20:00:00+00:00,5,0,True,28,3,56,1959,162219,3893,1934,0,0,69,0,0,1,0,0,0,0,0,0,0,0,13,16.8,19.4,27.0,6.3,0,0,0,0,7,1,0,0,65,57,0,0,0,0,3,0,0,0,3,253,276,17,11,2
2019-03-03 16:15:00+00:00,0,0,False,29,1,56,220,162613,3408,3188,0,0,27,0,0,0,0,0,0,0,0,0,0,0,7,12.4,9.0,16.0,3.7,0,2,0,1,4,0,1,0,18,12,0,0,0,0,1,0,0,1,1,253,283,7,11,2
2019-03-10 12:00:00+00:00,4,2,True,30,0,56,-3801,159109,1902,5703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,296,3,11,2
2019-03-17 14:15:00+00:00,1,2,False,31,7,56,-3553,154028,1138,4691,0,0,18,1,0,0,1,0,0,0,0,0,0,1,26,39.0,21.8,17.0,7.8,0,0,0,0,1,2,0,1,19,18,0,0,0,0,0,0,0,0,0,253,304,8,11,2
2019-03-31 15:30:00+00:00,2,1,True,32,2,56,-102,155986,3021,3123,0,0,76,0,0,0,1,0,0,0,0,0,0,0,21,19.4,40.1,2.0,6.2,0,2,0,1,9,3,1,0,48,39,0,0,0,0,0,0,0,0,1,253,317,16,11,2
2019-04-05 19:00:00+00:00,1,3,False,33,1,56,1944,158542,3440,1496,0,0,31,0,0,0,0,0,0,0,0,0,0,0,7,7.0,15.6,26.0,4.9,0,1,0,0,0,1,1,0,17,14,0,0,0,0,0,0,0,0,0,253,326,15,11,2
2019-04-14 15:30:00+00:00,2,0,True,34,1,56,-1699,156967,1150,2849,0,0,13,0,0,0,0,0,0,0,0,0,0,0,4,9.2,2.6,0.0,1.2,0,0,0,3,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,253,335,5,11,2
2019-04-21 15:00:00+00:00,0,2,False,35,5,56,-2612,154322,972,3584,0,0,15,1,0,0,0,0,0,0,1,0,0,0,18,36.2,5.5,17.0,5.9,0,0,0,1,3,0,0,0,23,22,0,0,0,0,0,0,0,1,0,253,342,4,11,2
