,date,ARS,BOU,BHA,BUR,CAR,CHE,CRY,EVE,FUL,HUD,LEI,LIV,MCI,MUN,NEW,SOU,TOT,WAT,WHU,WOL
89,2018-11-06 00:00:00+00:00,1.3740737670088803,0.11924080081947995,2.999988899598076,0.007117781844230215,0.27438281561105393,2.863287854904146,0.9928875971070631,2.9999999999999996,1.785987049322243e-06,2.8506446364578,0.9928911830745919,2.9668007548366764,3.0,2.9999982974428905,2.7256108341273233,0.9890130582515858,0.008381432355970738,2.9670391274167525,2.7256157561193124,4.921991988885902e-06
90,2018-11-07 00:00:00+00:00,1.3740737670088803,0.11924080081947995,2.999988899598076,0.007117781844230215,0.27438281561105393,2.863287854904146,0.9928875971070631,2.9999999999999996,1.785987049322243e-06,2.8506446364578,0.9928911830745919,2.9668007548366764,3.0,2.9999982974428905,2.7256108341273233,0.9890130582515858,0.008381432355970738,2.9670391274167525,2.7256157561193124,4.921991988885902e-06
91,2018-11-08 00:00:00+00:00,1.3740737670088803,0.11924080081947995,2.999988899598076,0.007117781844230215,0.27438281561105393,2.863287854904146,0.9928875971070631,2.9999999999999996,1.785987049322243e-06,2.8506446364578,0.9928911830745919,2.9668007548366764,3.0,2.9999982974428905,2.7256108341273233,0.9890130582515858,0.008381432355970738,2.9670391274167525,2.7256157561193124,4.921991988885902e-06
92,2018-11-09 00:00:00+00:00,1.3740737670088803,0.11924080081947995,2.999988899598076,0.007117781844230215,0.27438281561105393,2.863287854904146,0.9928875971070631,2.9999999999999996,1.785987049322243e-06,2.8506446364578,0.9928911830745919,2.9668007548366764,3.0,2.9999982974428905,2.7256108341273233,0.9890130582515858,0.008381432355970738,2.9670391274167525,2.7256157561193124,4.921991988885902e-06
93,2018-11-10 00:00:00+00:00,1.3740737670088803,0.11924080081947995,2.999988899598076,0.007117781844230215,0.27438281561105393,2.863287854904146,0.9928875971070631,2.9999999999999996,1.785987049322243e-06,2.8506446364578,0.9928911830745919,2.9668007548366764,3.0,2.9999982974428905,2.7256108341273233,0.9890130582515858,0.008381432355970738,2.9670391274167525,2.7256157561193124,4.921991988885902e-06
94,2018-11-11 00:00:00+00:00,1.3740737670088803,0.11924080081947995,2.999988899598076,0.007117781844230215,1.8751561745493561,2.863287854904146,0.11920273242176899,2.9999999999999996,1.785987049322243e-06,1.861484890771652,0.9999984094320393,2.9668007548366764,3.0,2.9999982974428905,2.9866826715035826,0.9999966142038217,0.008381432355970738,2.9670391274167525,2.7256157561193124,4.921991988885902e-06
95,2018-11-12 00:00:00+00:00,1.0219600009002998,0.11924080081947995,2.999988899598076,0.007117781844230215,1.8751561745493561,1.7529601499616474,0.11920273242176899,2.9999999999999996,1.785987049322243e-06,1.861484890771652,0.9999984094320393,2.9999932284076434,3.0,2.9999982974428905,2.9866826715035826,0.9999966142038217,0.008381432355970738,2.9670391274167525,2.7256157561193124,4.921991988885902e-06
96,2018-11-13 00:00:00+00:00,1.0219600009002998,0.11924080081947995,2.999988899598076,0.007117781844230215,1.8751561745493561,1.7529601499616474,0.11920273242176899,2.9999999999999996,1.785987049322243e-06,1.861484890771652,0.9999984094320393,2.9999932284076434,3.0,2.9999982974428905,2.9866826715035826,0.9999966142038217,0.008381432355970738,2.9670391274167525,2.7256157561193124,4.921991988885902e-06
97,2018-11-14 00:00:00+00:00,1.0219600009002998,0.11924080081947995,2.999988899598076,0.007117781844230215,1.8751561745493561,1.7529601499616474,0.11920273242176899,2.9999999999999996,1.785987049322243e-06,1.861484890771652,0.9999984094320393,2.9999932284076434,3.0,2.9999982974428905,2.9866826715035826,0.9999966142038217,0.008381432355970738,2.9670391274167525,2.7256157561193124,4.921991988885902e-06
98,2018-11-15 00:00:00+00:00,1.0219600009002998,0.11924080081947995,2.999988899598076,0.007117781844230215,1.8751561745493561,1.7529601499616474,0.11920273242176899,2.9999999999999996,1.785987049322243e-06,1.861484890771652,0.9999984094320393,2.9999932284076434,3.0,2.9999982974428905,2.9866826715035826,0.9999966142038217,0.008381432355970738,2.9670391274167525,2.7256157561193124,4.921991988885902e-06
99,2018-11-16 00:00:00+00:00,1.0219600009002998,0.11924080081947995,2.999988899598076,0.007117781844230215,1.8751561745493561,1.7529601499616474,0.11920273242176899,2.9999999999999996,1.785987049322243e-06,1.861484890771652,0.9999984094320393,2.9999932284076434,3.0,2.9999982974428905,2.9866826715035826,0.9999966142038217,0.008381432355970738,2.9670391274167525,2.7256157561193124,4.921991988885902e-06
100,2018-11-17 00:00:00+00:00,1.0219600009002998,0.11924080081947995,2.999988899598076,0.007117781844230215,1.8751561745493561,1.7529601499616474,0.11920273242176899,2.9999999999999996,1.785987049322243e-06,1.861484890771652,0.9999984094320393,2.9999932284076434,3.0,2.9999982974428905,2.9866826715035826,0.9999966142038217,0.008381432355970738,2.9670391274167525,2.7256157561193124,4.921991988885902e-06
101,2018-11-18 00:00:00+00:00,1.0219600009002998,0.11924080081947995,2.999988899598076,0.007117781844230215,1.8751561745493561,1.7529601499616474,0.11920273242176899,2.9999999999999996,1.785987049322243e-06,1.861484890771652,0.9999984094320393,2.9999932284076434,3.0,2.9999982974428905,2.9866826715035826,0.9999966142038217,0.008381432355970738,2.9670391274167525,2.7256157561193124,4.921991988885902e-06
102,2018-11-19 00:00:00+00:00,1.0219600009002998,0.11924080081947995,2.999988899598076,0.007117781844230215,1.8751561745493561,1.7529601499616474,0.11920273242176899,2.9999999999999996,1.785987049322243e-06,1.861484890771652,0.9999984094320393,2.9999932284076434,3.0,2.9999982974428905,2.9866826715035826,0.9999966142038217,0.008381432355970738,2.9670391274167525,2.7256157561193124,4.921991988885902e-06
103,2018-11-20 00:00:00+00:00,1.0219600009002998,0.11924080081947995,2.999988899598076,0.007117781844230215,1.8751561745493561,1.7529601499616474,0.11920273242176899,2.9999999999999996,1.785987049322243e-06,1.861484890771652,0.9999984094320393,2.9999932284076434,3.0,2.9999982974428905,2.9866826715035826,0.9999966142038217,0.008381432355970738,2.9670391274167525,2.7256157561193124,4.921991988885902e-06
104,2018-11-21 00:00:00+00:00,1.0219600009002998,0.11924080081947995,2.999988899598076,0.007117781844230215,1.8751561745493561,1.7529601499616474,0.11920273242176899,2.9999999999999996,1.785987049322243e-06,1.861484890771652,0.9999984094320393,2.9999932284076434,3.0,2.9999982974428905,2.9866826715035826,0.9999966142038217,0.008381432355970738,2.9670391274167525,2.7256157561193124,4.921991988885902e-06
105,2018-11-22 00:00:00+00:00,1.0219600009002998,0.11924080081947995,2.999988899598076,0.007117781844230215,1.8751561745493561,1.7529601499616474,0.11920273242176899,2.9999999999999996,1.785987049322243e-06,1.861484890771652,0.9999984094320393,2.9999932284076434,3.0,2.9999982974428905,2.9866826715035826,0.9999966142038217,0.008381432355970738,2.9670391274167525,2.7256157561193124,4.921991988885902e-06
106,2018-11-23 00:00:00+00:00,1.0219600009002998,0.11924080081947995,2.999988899598076,0.007117781844230215,1.8751561745493561,1.7529601499616474,0.11920273242176899,2.9999999999999996,1.785987049322243e-06,1.861484890771652,0.9999984094320393,2.9999932284076434,3.0,2.9999982974428905,2.9866826715035826,0.9999966142038217,0.008381432355970738,2.9670391274167525,2.7256157561193124,4.921991988885902e-06
107,2018-11-24 00:00:00+00:00,1.0219600009002998,0.11924080081947995,2.999988899598076,0.007117781844230215,1.8751561745493561,1.7529601499616474,0.11920273242176899,2.9999999999999996,1.785987049322243e-06,1.861484890771652,0.9999984094320393,2.9999932284076434,3.0,2.9999982974428905,2.9866826715035826,0.9999966142038217,0.008381432355970738,2.9670391274167525,2.7256157561193124,4.921991988885902e-06
108,2018-11-25 00:00:00+00:00,1.0219600009002998,0.11924080081947995,1.0003749668525728,0.007117781844230215,1.8751561745493561,1.7529601499616474,0.11920273242176899,2.9999999999999996,2.999437549677479,1.861484890771652,0.9999984094320393,2.9999932284076434,3.0,1.0011753184783805,2.9866826715035826,0.9999966142038217,2.9969735235674624,0.0005624502538499545,0.032960769024167794,4.921991988885902e-06
109,2018-11-26 00:00:00+00:00,1.0219600009002998,1.7976915455950952e-06,1.0003749668525728,0.007117781844230215,1.8751561745493561,1.7529601499616474,0.11920273242176899,2.9999999999999996,2.999437549677479,1.861484890771652,0.9999984094320393,2.9999932284076434,3.0,1.0011753184783805,2.9866826715035826,0.9999966142038217,2.9969735235674624,0.0005624502538499545,0.032960769024167794,0.0
110,2018-11-27 00:00:00+00:00,1.0219600009002998,1.7976915455950952e-06,1.0003749668525728,1.0398554196715252e-12,1.8751561745493561,1.7529601499616474,0.11920273242176899,2.9999999999999996,2.999437549677479,1.861484890771652,0.9999984094320393,2.9999932284076434,3.0,1.0011753184783805,2.9866826715035826,0.9999966142038217,2.9969735235674624,0.0005624502538499545,0.032960769024167794,0.0
111,2018-11-28 00:00:00+00:00,1.0219600009002998,1.7976915455950952e-06,1.0003749668525728,1.0398554196715252e-12,1.8751561745493561,1.7529601499616474,0.11920273242176899,2.9999999999999996,2.999437549677479,1.861484890771652,0.9999984094320393,2.9999932284076434,3.0,1.0011753184783805,2.9866826715035826,0.9999966142038217,2.9969735235674624,0.0005624502538499545,0.032960769024167794,0.0
112,2018-11-29 00:00:00+00:00,1.0219600009002998,1.7976915455950952e-06,1.0003749668525728,1.0398554196715252e-12,1.8751561745493561,1.7529601499616474,0.11920273242176899,2.9999999999999996,2.999437549677479,1.861484890771652,0.9999984094320393,2.9999932284076434,3.0,1.0011753184783805,2.9866826715035826,0.9999966142038217,2.9969735235674624,0.0005624502538499545,0.032960769024167794,0.0
113,2018-11-30 00:00:00+00:00,1.0219600009002998,1.7976915455950952e-06,1.0003749668525728,1.0398554196715252e-12,1.8751561745493561,1.7529601499616474,0.11920273242176899,2.9999999999999996,2.999437549677479,1.861484890771652,0.9999984094320393,2.9999932284076434,3.0,1.0011753184783805,2.9866826715035826,0.9999966142038217,2.9969735235674624,0.0005624502538499545,0.032960769024167794,0.0
114,2018-12-01 00:00:00+00:00,1.0219600009002998,1.7976915455950952e-06,1.0003749668525728,1.0398554196715252e-12,2.9990049993604817,1.7529601499616474,0.11920273242176899,2.9999999999999996,2.999437549677479,1.861484890771652,0.9999984094320393,2.9999932284076434,3.0,1.0011753184783805,2.9866826715035826,0.9999966142038217,2.9969735235674624,0.0005624502538499545,0.032960769024167794,0.0
115,2018-12-02 00:00:00+00:00,1.0219600009002998,1.7976915455950952e-06,1.0003749668525728,1.0398554196715252e-12,2.9990049993604817,1.7529601499616474,2.967031922201655,2.9999999999999996,2.999437549677479,0.013969238266319736,2.978018824337728,2.9999932284076434,3.0,1.0011753184783805,0.03394489651635403,1.0,2.9969735235674624,0.0005624502538499545,0.032960769024167794,0.0
116,2018-12-03 00:00:00+00:00,2.9776593413622967,1.7976915455950952e-06,1.0003749668525728,1.0398554196715252e-12,2.9990049993604817,2.978033402748776,2.967031922201655,2.9999999999999996,2.999437549677479,0.013969238266319736,2.978018824337728,2.9999999999999996,3.0,1.0011753184783805,0.03394489651635403,1.0,2.9969735235674624,0.0005624502538499545,0.032960769024167794,0.0
117,2018-12-04 00:00:00+00:00,2.9776593413622967,1.7976915455950952e-06,1.0003749668525728,1.0398554196715252e-12,2.9990049993604817,2.978033402748776,2.967031922201655,2.9999999999999996,2.999437549677479,0.013969238266319736,2.978018824337728,2.9999999999999996,3.0,1.0011753184783805,0.03394489651635403,1.0,2.9969735235674624,0.0005624502538499545,0.032960769024167794,0.0
118,2018-12-05 00:00:00+00:00,2.9776593413622967,2.2051093219935796,2.549278176621058,1.0398554196715252e-12,2.9990049993604817,2.978033402748776,2.967031922201655,2.9999999999999996,2.999437549677479,0.013969238266319736,2.978018824337728,2.9999999999999996,3.0,1.0011753184783805,0.03394489651635403,1.0,2.9969735235674624,4.224671659115208e-07,2.3239323456559142,0.0
119,2018-12-06 00:00:00+00:00,2.9776593413622967,2.2051093219935796,2.549278176621058,0.0,2.9990049993604817,2.978033402748776,2.967031922201655,1.3740911124771287,1.3740712893357867,0.013969238266319736,2.978018824337728,2.9999999999999996,3.0,1.0000002955791456,0.03394489651635403,1.0,2.9999979089500153,4.224671659115208e-07,2.3239323456559142,2.323865005096829
120,2018-12-07 00:00:00+00:00,2.9776593413622967,2.2051093219935796,2.549278176621058,0.0,2.9990049993604817,2.978033402748776,2.967031922201655,1.3740911124771287,1.3740712893357867,0.013969238266319736,2.978018824337728,2.9999999999999996,3.0,1.0000002955791456,0.03394489651635403,1.0,2.9999979089500153,4.224671659115208e-07,2.3239323456559142,2.323865005096829
121,2018-12-08 00:00:00+00:00,2.9776593413622967,2.2051093219935796,2.549278176621058,0.0,2.9990049993604817,2.978033402748776,2.967031922201655,1.3740911124771287,1.3740712893357867,0.013969238266319736,2.978018824337728,2.9999999999999996,3.0,1.0000002955791456,0.03394489651635403,1.0,2.9999979089500153,4.224671659115208e-07,2.3239323456559142,2.323865005096829
122,2018-12-09 00:00:00+00:00,2.99926824972451,1.256687712194288,2.549278176621058,1.4003507756623075,3.0,2.999582463500551,2.967031922201655,1.3740911124771287,1.3740712893357867,0.013969238266319736,1.0268967707864247,2.9999999999999996,3.0,1.9767583476485524,0.03394489651635403,1.0,2.9999979089500153,4.224671659115208e-07,2.795432244306337,2.323865005096829
123,2018-12-10 00:00:00+00:00,2.99926824972451,1.256687712194288,2.549278176621058,1.4003507756623075,3.0,2.999582463500551,2.967031922201655,1.3740911124771287,1.3740712893357867,0.013969238266319736,1.0268967707864247,2.9999999999999996,3.0,1.9767583476485524,0.00021431082406804533,1.0,2.9999979089500153,4.224671659115208e-07,2.795432244306337,2.323865005096829
124,2018-12-11 00:00:00+00:00,2.99926824972451,1.256687712194288,2.549278176621058,1.4003507756623075,3.0,2.999582463500551,2.967031922201655,1.0600507370358456,1.3740712893357867,0.013969238266319736,1.0268967707864247,2.9999999999999996,3.0,1.9767583476485524,0.00021431082406804533,1.0,2.9999979089500153,4.224671659115208e-07,2.795432244306337,2.323865005096829
125,2018-12-12 00:00:00+00:00,2.99926824972451,1.256687712194288,2.549278176621058,1.4003507756623075,3.0,2.999582463500551,2.967031922201655,1.0600507370358456,1.3740712893357867,0.013969238266319736,1.0268967707864247,2.9999999999999996,3.0,1.9767583476485524,0.00021431082406804533,1.0,2.9999979089500153,4.224671659115208e-07,2.795432244306337,2.323865005096829
126,2018-12-13 00:00:00+00:00,2.99926824972451,1.256687712194288,2.549278176621058,1.4003507756623075,3.0,2.999582463500551,2.967031922201655,1.0600507370358456,1.3740712893357867,0.013969238266319736,1.0268967707864247,2.9999999999999996,3.0,1.9767583476485524,0.00021431082406804533,1.0,2.9999979089500153,4.224671659115208e-07,2.795432244306337,2.323865005096829
127,2018-12-14 00:00:00+00:00,2.99926824972451,1.256687712194288,2.549278176621058,1.4003507756623075,3.0,2.999582463500551,2.967031922201655,1.0600507370358456,1.3740712893357867,0.013969238266319736,1.0268967707864247,2.9999999999999996,3.0,1.9767583476485524,0.00021431082406804533,1.0,2.9999979089500153,4.224671659115208e-07,2.795432244306337,2.323865005096829
128,2018-12-15 00:00:00+00:00,2.99926824972451,1.256687712194288,2.549278176621058,1.4003507756623075,3.0,2.999582463500551,2.967031922201655,1.0600507370358456,1.3740712893357867,0.013969238266319736,1.0268967707864247,2.9999999999999996,3.0,1.9767583476485524,0.00021431082406804533,1.0,2.9999979089500153,4.224671659115208e-07,2.795432244306337,2.323865005096829
129,2018-12-16 00:00:00+00:00,2.99926824972451,1.256687712194288,2.549278176621058,1.4003507756623075,3.0,2.999582463500551,2.999990152756649,1.0600507370358456,0.2792737403124858,3.2824144503239107e-06,1.0268967707864247,2.9999999999999996,3.0,1.9767583476485524,0.00021431082406804533,1.0,3.0,2.304089414445814,2.795432244306337,2.963233402298971
130,2018-12-17 00:00:00+00:00,2.99926824972451,1.256687712194288,0.5636481908293878,1.4003507756623075,3.0,2.999582463500551,2.999990152756649,1.0600507370358456,0.2792737403124858,3.2824144503239107e-06,1.0268967707864247,3.0,3.0,1.9767583476485524,0.00021431082406804533,2.8170738894182157,3.0,2.304089414445814,2.795432244306337,2.963233402298971
131,2018-12-18 00:00:00+00:00,2.99926824972451,1.256687712194288,0.5636481908293878,1.4003507756623075,3.0,2.999582463500551,2.999990152756649,1.0600507370358456,0.2792737403124858,3.2824144503239107e-06,1.0268967707864247,3.0,3.0,1.9767583476485524,0.00021431082406804533,2.8170738894182157,3.0,2.304089414445814,2.795432244306337,2.963233402298971
132,2018-12-19 00:00:00+00:00,2.99926824972451,1.256687712194288,0.5636481908293878,1.4003507756623075,3.0,2.999582463500551,2.999990152756649,1.0600507370358456,0.2792737403124858,3.2824144503239107e-06,1.0268967707864247,3.0,3.0,1.9767583476485524,0.00021431082406804533,2.8170738894182157,3.0,2.304089414445814,2.795432244306337,2.963233402298971
133,2018-12-20 00:00:00+00:00,2.99926824972451,1.256687712194288,0.5636481908293878,1.4003507756623075,3.0,2.999582463500551,2.999990152756649,1.0600507370358456,0.2792737403124858,3.2824144503239107e-06,1.0268967707864247,3.0,3.0,1.9767583476485524,0.00021431082406804533,2.8170738894182157,3.0,2.304089414445814,2.795432244306337,2.963233402298971
134,2018-12-21 00:00:00+00:00,2.99926824972451,1.256687712194288,0.5636481908293878,1.4003507756623075,3.0,2.999582463500551,2.999990152756649,1.0600507370358456,0.2792737403124858,3.2824144503239107e-06,1.0268967707864247,3.0,3.0,1.9767583476485524,0.00021431082406804533,2.8170738894182157,3.0,2.304089414445814,2.795432244306337,2.963233402298971
135,2018-12-22 00:00:00+00:00,2.99926824972451,1.256687712194288,0.5636481908293878,1.4003507756623075,3.0,2.999582463500551,2.999990152756649,1.0600507370358456,0.2792737403124858,3.2824144503239107e-06,1.0268967707864247,3.0,3.0,1.9767583476485524,0.00021431082406804533,2.8170738894182157,3.0,2.304089414445814,2.795432244306337,1.191598674643766
136,2018-12-23 00:00:00+00:00,3.0,2.734459205846037,0.5636481908293878,1.4003507756623075,0.2920088204438268,0.38321342526201413,2.999990152756649,1.0600507370358456,0.2792737403124858,0.0,1.0268967707864247,3.0,1.0412117523863456,1.9767583476485524,0.8407791500858349,2.8170738894182157,3.0,2.304089414445814,0.4402584592248655,1.191598674643766
137,2018-12-24 00:00:00+00:00,3.0,2.734459205846037,0.5636481908293878,1.4003507756623075,0.2920088204438268,0.38321342526201413,2.999990152756649,0.17690190623615124,0.2792737403124858,0.0,1.0268967707864247,3.0,1.0412117523863456,1.9767583476485524,0.8407791500858349,2.8170738894182157,3.0,2.304089414445814,0.4402584592248655,1.191598674643766
138,2018-12-25 00:00:00+00:00,3.0,2.734459205846037,0.5636481908293878,1.4003507756623075,0.2920088204438268,0.38321342526201413,2.999990152756649,0.17690190623615124,0.2792737403124858,0.0,1.0268967707864247,3.0,1.0412117523863456,1.9767583476485524,0.8407791500858349,2.8170738894182157,3.0,2.304089414445814,0.4402584592248655,1.191598674643766
139,2018-12-26 00:00:00+00:00,3.0,2.734459205846037,0.5636481908293878,1.4003507756623075,0.2920088204438268,0.38321342526201413,2.999990152756649,0.17690190623615124,0.2792737403124858,0.0,1.0268967707864247,3.0,1.0412117523863456,1.9767583476485524,0.8407791500858349,2.8170738894182157,3.0,2.304089414445814,0.4402584592248655,1.191598674643766
140,2018-12-27 00:00:00+00:00,3.0,2.734459205846037,0.7869194887882205,0.10496047481933989,0.2920088204438268,0.38321342526201413,1.4527585643298657,0.17690190623615124,0.776561845258231,0.0,2.894088360911787,3.0,1.0412117523863456,2.9787949112156937,0.8407791500858349,2.8170738894182157,3.0,0.5578583486663257,0.4402584592248655,1.191598674643766
141,2018-12-28 00:00:00+00:00,3.0,2.734459205846037,0.7869194887882205,0.10496047481933989,0.2920088204438268,0.38321342526201413,1.4527585643298657,0.17690190623615124,0.776561845258231,0.0,2.894088360911787,3.0,1.0412117523863456,2.9787949112156937,0.8407791500858349,0.5613167724157404,3.0,0.5578583486663257,0.4402584592248655,1.191598674643766
142,2018-12-29 00:00:00+00:00,3.0,2.734459205846037,0.7869194887882205,0.10496047481933989,0.2920088204438268,0.38321342526201413,1.4527585643298657,0.17690190623615124,0.776561845258231,0.0,2.894088360911787,3.0,1.0412117523863456,2.9787949112156937,0.8407791500858349,0.5613167724157404,3.0,0.5578583486663257,0.4402584592248655,1.191598674643766
143,2018-12-30 00:00:00+00:00,3.0,2.734459205846037,1.910663413832181,0.10496047481933989,0.2920088204438268,0.38321342526201413,1.4527585643298657,0.17690190623615124,1.9395191633373225,0.0,1.422904634274286,3.0,1.0412117523863456,2.9787949112156937,0.8407791500858349,0.5613167724157404,1.5348624785271716,0.6866639752733901,0.4402584592248655,1.191598674643766
144,2018-12-31 00:00:00+00:00,3.0,2.734459205846037,1.910663413832181,1.6274939948541043,0.2920088204438268,0.38321342526201413,0.5904369323471792,0.17690190623615124,1.9395191633373225,0.0,1.422904634274286,3.0,1.0412117523863456,3.0,0.8407791500858349,0.15003390732247096,1.5348624785271716,0.6866639752733901,0.4402584592248655,1.191598674643766
145,2019-01-01 00:00:00+00:00,3.0,2.734459205846037,1.910663413832181,1.6274939948541043,0.2920088204438268,0.38321342526201413,0.5904369323471792,0.17690190623615124,1.9395191633373225,0.0,1.422904634274286,3.0,1.0412117523863456,3.0,0.8407791500858349,0.15003390732247096,1.5348624785271716,0.6866639752733901,0.4402584592248655,1.191598674643766
146,2019-01-02 00:00:00+00:00,3.0,2.734459205846037,1.910663413832181,1.6274939948541043,0.003742501978351023,0.38321342526201413,0.5904369323471792,0.004958278627067515,1.9395191633373225,0.0,1.422904634274286,3.0,1.0412117523863456,3.0,0.8407791500858349,0.15003390732247096,1.5348624785271716,0.6866639752733901,0.4402584592248655,1.191598674643766
147,2019-01-03 00:00:00+00:00,3.0,1.3729442376729604,1.910663413832181,1.6274939948541043,0.003742501978351023,0.8147583219932781,0.5904369323471792,0.004958278627067515,1.9395191633373225,0.0,1.422904634274286,3.0,1.0412117523863456,3.0,0.1867776653575948,0.15003390732247096,1.5348624785271716,0.6866639752733901,0.8147583219932781,0.06006346389493754
148,2019-01-04 00:00:00+00:00,3.0,1.3729442376729604,1.910663413832181,1.6274939948541043,0.003742501978351023,0.8147583219932781,0.5904369323471792,0.004958278627067515,1.9395191633373225,0.0,1.422904634274286,3.0,2.552529235196539,3.0,0.1867776653575948,0.15003390732247096,1.5348624785271716,0.6866639752733901,0.8147583219932781,0.06006346389493754
149,2019-01-05 00:00:00+00:00,3.0,1.3729442376729604,1.910663413832181,1.6274939948541043,0.003742501978351023,0.8147583219932781,0.5904369323471792,0.004958278627067515,1.9395191633373225,0.0,1.422904634274286,3.0,2.552529235196539,3.0,0.1867776653575948,0.15003390732247096,1.5348624785271716,0.6866639752733901,0.8147583219932781,0.06006346389493754
150,2019-01-06 00:00:00+00:00,3.0,1.3729442376729604,1.910663413832181,1.6274939948541043,0.003742501978351023,0.8147583219932781,0.5904369323471792,0.004958278627067515,1.9395191633373225,0.0,1.422904634274286,3.0,2.552529235196539,3.0,0.1867776653575948,0.15003390732247096,1.5348624785271716,0.6866639752733901,0.8147583219932781,0.06006346389493754
151,2019-01-07 00:00:00+00:00,3.0,1.3729442376729604,1.910663413832181,1.6274939948541043,0.003742501978351023,0.8147583219932781,0.5904369323471792,0.004958278627067515,1.9395191633373225,0.0,1.422904634274286,3.0,2.552529235196539,3.0,0.1867776653575948,0.15003390732247096,1.5348624785271716,0.6866639752733901,0.8147583219932781,0.06006346389493754
152,2019-01-08 00:00:00+00:00,3.0,1.3729442376729604,1.910663413832181,1.6274939948541043,0.003742501978351023,0.8147583219932781,0.5904369323471792,0.004958278627067515,1.9395191633373225,0.0,1.422904634274286,3.0,2.552529235196539,3.0,0.1867776653575948,0.15003390732247096,1.5348624785271716,0.6866639752733901,0.8147583219932781,0.06006346389493754
153,2019-01-09 00:00:00+00:00,3.0,1.3729442376729604,1.910663413832181,1.6274939948541043,0.003742501978351023,0.8147583219932781,0.5904369323471792,0.004958278627067515,1.9395191633373225,0.0,1.422904634274286,3.0,2.552529235196539,3.0,0.1867776653575948,0.15003390732247096,1.5348624785271716,0.6866639752733901,0.8147583219932781,0.06006346389493754
154,2019-01-10 00:00:00+00:00,3.0,1.3729442376729604,1.910663413832181,1.6274939948541043,0.003742501978351023,0.8147583219932781,0.5904369323471792,0.004958278627067515,1.9395191633373225,0.0,1.422904634274286,3.0,2.552529235196539,3.0,0.1867776653575948,0.15003390732247096,1.5348624785271716,0.6866639752733901,0.8147583219932781,0.06006346389493754
155,2019-01-11 00:00:00+00:00,3.0,1.3729442376729604,1.910663413832181,1.6274939948541043,0.003742501978351023,0.8147583219932781,0.5904369323471792,0.004958278627067515,1.9395191633373225,0.0,1.422904634274286,3.0,2.552529235196539,3.0,0.1867776653575948,0.15003390732247096,1.5348624785271716,0.6866639752733901,0.8147583219932781,0.06006346389493754
156,2019-01-12 00:00:00+00:00,3.0,1.3729442376729604,1.910663413832181,1.6274939948541043,0.003742501978351023,0.8147583219932781,0.5904369323471792,0.004958278627067515,1.9395191633373225,0.0,1.422904634274286,3.0,2.552529235196539,3.0,0.1867776653575948,0.15003390732247096,1.5348624785271716,0.6866639752733901,0.8147583219932781,0.06006346389493754
157,2019-01-13 00:00:00+00:00,3.0,1.3729442376729604,0.38594596323426456,2.867663836283736,0.7680298048152713,2.457166118496048,0.044112054572087896,0.004958278627067515,1.9395191633373225,0.0,0.1323361637162637,3.0,2.552529235196539,3.0,0.1867776653575948,0.15003390732247096,1.5348624785271716,0.6866639752733901,2.450097454962065,0.06006346389493754
158,2019-01-14 00:00:00+00:00,3.0,1.3729442376729604,0.38594596323426456,2.867663836283736,0.7680298048152713,2.457166118496048,0.044112054572087896,2.522337450257505,1.9395191633373225,0.0,0.1323361637162637,3.0,2.552529235196539,3.0,0.1867776653575948,0.15003390732247096,0.06863127658003876,0.6866639752733901,2.450097454962065,0.06006346389493754
159,2019-01-15 00:00:00+00:00,3.0,1.3729442376729604,0.38594596323426456,2.867663836283736,0.7680298048152713,2.457166118496048,0.044112054572087896,2.522337450257505,1.9395191633373225,0.0,0.1323361637162637,3.0,2.9935033247305274,3.0,0.1867776653575948,0.15003390732247096,0.06863127658003876,0.6866639752733901,2.450097454962065,0.06006346389493754
160,2019-01-16 00:00:00+00:00,3.0,1.3729442376729604,0.38594596323426456,2.867663836283736,0.7680298048152713,2.457166118496048,0.044112054572087896,2.522337450257505,1.9395191633373225,0.0,0.1323361637162637,3.0,2.9935033247305274,3.0,0.1867776653575948,0.15003390732247096,0.06863127658003876,0.6866639752733901,2.450097454962065,0.06006346389493754
161,2019-01-17 00:00:00+00:00,3.0,1.3729442376729604,0.38594596323426456,2.867663836283736,0.7680298048152713,2.457166118496048,0.044112054572087896,2.522337450257505,1.9395191633373225,0.0,0.1323361637162637,3.0,2.9935033247305274,3.0,0.1867776653575948,0.15003390732247096,0.06863127658003876,0.6866639752733901,2.450097454962065,0.06006346389493754
162,2019-01-18 00:00:00+00:00,3.0,1.3729442376729604,0.38594596323426456,2.867663836283736,0.7680298048152713,2.457166118496048,0.044112054572087896,2.522337450257505,1.9395191633373225,0.0,0.1323361637162637,3.0,2.9935033247305274,3.0,0.1867776653575948,0.15003390732247096,0.06863127658003876,0.6866639752733901,2.450097454962065,0.06006346389493754
163,2019-01-19 00:00:00+00:00,3.0,1.3729442376729604,0.38594596323426456,2.867663836283736,0.7680298048152713,2.457166118496048,0.044112054572087896,2.522337450257505,1.9395191633373225,0.0,0.1323361637162637,3.0,2.9935033247305274,3.0,0.1867776653575948,0.15003390732247096,0.06863127658003876,0.6866639752733901,2.450097454962065,0.06006346389493754
